max_ma,min_ma,genus,lng,lat,lithology1,environment,THY0orTHE1
83.5,70.6,Saurornitholestes,-111.63166,50.809345,sandstone,channel lag,1
83.5,70.6,Saurornitholestes,-111.63166,50.809345,sandstone,channel lag,1
83.5,70.6,Troodon,-111.63166,50.809345,sandstone,channel lag,1
83.5,70.6,Troodon,-112.664299,47.8214,carbonate,terrestrial,1
152.1,145.0,Mymoorapelta,-108.476669,38.853611,sandstone,channel,0
155.7,145.0,Allosaurus,-105.224701,38.539501,sandstone,channel,1
157.3,145.0,Allosaurus,-105.231598,38.547501,mudstone,dry floodplain,1
152.1,145.0,Allosaurus,-105.231598,38.547501,mudstone,dry floodplain,1
152.1,145.0,Stegosaurus,-105.231598,38.547501,mudstone,dry floodplain,0
155.7,145.0,Allosaurus,-105.212502,38.541,mudstone,wet floodplain,1
155.7,145.0,Stegosaurus,-105.212502,38.541,mudstone,wet floodplain,0
152.1,145.0,Stegosaurus,-105.212502,38.541,mudstone,pond,0
152.1,145.0,Allosaurus,-105.193703,38.544998,siltstone,pond,1
157.3,145.0,Stegosaurus,-105.193703,38.544998,not reported,terrestrial,0
157.3,152.1,Stegosaurus,-105.210602,38.5168,mudstone,terrestrial,0
157.3,152.1,Torvosaurus,-105.210602,38.5168,mudstone,terrestrial,1
155.7,145.0,Allosaurus,-105.210602,38.5168,mudstone,terrestrial,1
70.6,66.0,Chirostenotes,-107.116699,47.549999,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-107.116699,47.549999,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-107.133301,47.549999,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-107.316704,47.616699,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-104.533333,43.183334,not reported,terrestrial,1
70.6,66.0,Pectinodon,-104.533333,43.183334,not reported,terrestrial,1
83.5,70.6,Saurornitholestes,-110.583298,48.9333,mudstone,mire,1
83.5,70.6,Albertosaurus,-110.583298,48.9333,not reported,terrestrial,1
83.5,70.6,Euoplocephalus,-110.583298,48.9333,not reported,terrestrial,0
228.0,208.5,Chindesaurus,-109.794441,35.087502,sandstone,fine channel fill,1
157.3,145.0,Miragaia,-106.687599,42.552223,not reported,terrestrial,0
70.6,66.0,Dryptosaurus,-75.160278,39.732777,sandstone,terrestrial,1
83.5,70.6,Appalachiosaurus,-86.016388,32.15472,marl,marine,1
157.3,145.0,Allosaurus,-105.90976,42.155437,siltstone,channel,1
72.1,66.0,Tyrannosaurus,-106.455559,47.96389,sandstone,terrestrial,1
72.1,66.0,Tyrannosaurus,-106.455559,47.96389,sandstone,terrestrial,1
70.6,66.0,Ornithomimus,-105.098801,39.675598,not reported,terrestrial,1
83.5,70.6,Ornithomimus,-108.94854,47.765869,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.839996,48.286839,sandstone,terrestrial,1
105.3,93.5,Magnoavipes,-98.069725,38.647221,sandstone,terrestrial,1
89.3,85.8,Niobrarasaurus,-100.214104,38.748001,chalk,marine,0
105.3,99.6,Magnoavipes,-97.974998,38.604168,sandstone,fluvial-lacustrine,1
100.5,66.0,Silvisaurus,-98.76667,38.986111,ironstone,terrestrial,0
85.8,83.5,Niobrarasaurus,-100.2799,38.68,not reported,marine,0
157.3,145.0,Allosaurus,-106.048615,42.017776,sandstone,coarse channel fill,1
157.3,145.0,Ornitholestes,-106.048615,42.017776,sandstone,coarse channel fill,1
70.6,66.0,Paronychodon,-104.566704,43.150002,shale,terrestrial,1
70.6,66.0,Richardoestesia,-106.983299,47.516701,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-107.099998,47.5667,not reported,terrestrial,1
70.6,66.0,Paronychodon,-107.099998,47.5667,not reported,terrestrial,1
70.6,66.0,Chirostenotes,-107.099998,47.549999,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-107.099998,47.549999,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-107.099998,47.5667,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-107.099998,47.5667,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-107.099998,47.5667,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-106.400002,47.516701,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-106.416702,47.516701,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-106.416702,47.516701,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-106.400002,47.516701,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-106.400002,47.516701,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-106.400002,47.516701,sandstone,terrestrial,1
70.6,66.0,Pectinodon,-106.400002,47.516701,sandstone,terrestrial,1
83.5,70.6,Euoplocephalus,-110.583298,48.9333,not reported,terrestrial,0
83.5,70.6,Edmontonia,-110.583298,48.9333,not reported,terrestrial,0
70.6,66.0,Troodon,-106.650002,47.650002,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.650002,47.650002,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-107.25,47.549999,mudstone,terrestrial,1
70.6,66.0,Chirostenotes,-107.25,47.549999,mudstone,terrestrial,1
70.6,66.0,Troodon,-104.494713,43.128948,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-104.494713,43.128948,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-104.494713,43.128948,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-107.183327,47.516701,sandstone,terrestrial,1
70.6,66.0,Troodon,-107.183327,47.516701,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-107.183327,47.516701,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-106.916702,47.533298,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-106.916702,47.533298,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-104.583298,43.233299,sandstone,terrestrial,1
70.6,66.0,Troodon,-106.916702,47.0667,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-106.916702,47.0667,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-106.916702,47.0667,sandstone,terrestrial,1
70.6,66.0,Edmontonia,-106.916702,47.0667,sandstone,terrestrial,0
70.6,66.0,Richardoestesia,-106.916702,47.0667,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-104.637001,43.116329,sandstone,terrestrial,1
70.6,66.0,Saurornithoides,-104.637001,43.116329,sandstone,terrestrial,1
70.6,66.0,Ankylosaurus,-104.637001,43.116329,sandstone,terrestrial,0
70.6,66.0,Richardoestesia,-104.637001,43.116329,sandstone,terrestrial,1
70.6,66.0,Ornithomimus,-104.637001,43.116329,sandstone,terrestrial,1
70.6,66.0,Paronychodon,-106.266701,47.599998,sandstone,coarse channel fill,1
70.6,66.0,Richardoestesia,-106.283302,47.599998,sandstone,terrestrial,1
70.6,66.0,Chirostenotes,-107.050003,47.516701,sandstone,coarse channel fill,1
70.6,66.0,Richardoestesia,-107.050003,47.516701,sandstone,coarse channel fill,1
70.6,66.0,Ornithomimus,-104.533302,43.233299,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.5,47.733299,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-104.566704,43.150002,sandstone,terrestrial,1
70.6,66.0,Richardoestesia,-106.099998,47.799999,not reported,terrestrial,1
70.6,66.0,Chirostenotes,-106.183296,47.866699,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.199997,47.633301,not reported,terrestrial,1
70.6,66.0,Zapsalis,-106.199997,47.633301,not reported,terrestrial,1
70.6,66.0,Richardoestesia,-106.183296,47.616699,not reported,channel lag,1
70.6,66.0,Richardoestesia,-106.183296,47.616699,not reported,channel lag,1
70.6,66.0,Paronychodon,-106.183296,47.616699,not reported,channel lag,1
70.6,66.0,Troodon,-106.183296,47.616699,not reported,channel lag,1
70.6,66.0,Paronychodon,-106.183296,47.616699,not reported,terrestrial,1
83.5,70.6,Euoplocephalus,-111.099998,50.400002,not reported,terrestrial,0
155.7,145.0,Allosaurus,-102.824997,36.897499,claystone,wet floodplain,1
228.0,208.5,Gojirasaurus,-103.379997,35.365276,mudstone,terrestrial,1
155.7,145.0,Ornitholestes,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Ceratosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Stokesosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Marshosaurus,-108.397202,38.583099,sandstone,channel,1
155.7,145.0,Stegosaurus,-108.397202,38.583099,sandstone,channel,0
155.7,145.0,Allosaurus,-108.397202,38.583099,sandstone,channel,1
70.6,66.0,Tyrannosaurus,-105.203766,39.751331,not reported,terrestrial,1
70.6,66.0,Edmontonia,-105.019165,39.793888,not reported,terrestrial,0
70.6,66.0,Ornithomimus,-105.019165,39.793888,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.110275,39.8675,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.016113,39.613335,not reported,terrestrial,1
70.6,66.0,Dromaeosaurus,-105.036667,39.836666,not reported,terrestrial,1
70.6,66.0,Tyrannosaurus,-105.036667,39.836666,not reported,terrestrial,1
70.6,66.0,Edmontonia,-105.036667,39.836666,not reported,terrestrial,0
70.6,66.0,Ornithomimus,-105.044098,39.934299,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-104.043892,39.615002,not reported,terrestrial,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Grallator,-109.432198,40.586899,sandstone,eolian,1
190.8,174.1,Eubrontes,-109.432198,40.586899,sandstone,eolian,1
155.7,145.0,Stegosaurus,-102.824997,36.897499,claystone,wet floodplain,0
155.7,145.0,Allosaurus,-106.291,41.967098,sandstone,terrestrial,1
155.7,145.0,Stegosaurus,-106.291,41.967098,sandstone,terrestrial,0
155.7,145.0,Gargoyleosaurus,-106.291,41.967098,sandstone,terrestrial,0
157.3,152.1,Hesperosaurus,-106.138054,41.980556,sandstone,channel,0
157.3,145.0,Allosaurus,-109.252899,39.172699,not reported,terrestrial,1
99.6,93.5,Paronychodon,-111.038002,39.051498,siltstone,floodplain,1
125.0,113.0,Sauropelta,-109.736702,38.759998,not reported,terrestrial,0
152.1,145.0,Allosaurus,-108.476669,38.853611,sandstone,channel,1
157.3,145.0,Allosaurus,-108.397202,38.583099,mudstone,channel,1
157.3,152.1,Allosaurus,-110.616386,45.544167,sandstone,coarse channel fill,1
157.3,145.0,Allosaurus,-110.367203,39.014301,mudstone,wet floodplain,1
157.3,145.0,Stegosaurus,-110.367203,39.014301,mudstone,wet floodplain,0
157.3,145.0,Torvosaurus,-106.00222,41.893055,claystone,terrestrial,1
157.3,145.0,Torvosaurus,-106.00222,41.893055,mudstone,wet floodplain,1
157.3,145.0,Allosaurus,-106.00222,41.893055,mudstone,wet floodplain,1
157.3,145.0,Stegosaurus,-106.00222,41.893055,mudstone,wet floodplain,0
157.3,145.0,Allosaurus,-106.00222,41.893055,claystone,terrestrial,1
157.3,145.0,Stegosaurus,-106.00222,41.893055,claystone,terrestrial,0
152.1,145.0,Allosaurus,-103.828003,44.528,siltstone,wet floodplain,1
157.3,145.0,Allosaurus,-103.344597,44.184399,siltstone,wet floodplain,1
157.3,145.0,Ceratosaurus,-108.769012,39.146667,sandstone,crevasse splay,1
152.1,145.0,Allosaurus,-110.687622,39.32399,mudstone,pond,1
152.1,145.0,Marshosaurus,-110.687622,39.32399,mudstone,pond,1
152.1,145.0,Stokesosaurus,-110.687622,39.32399,mudstone,pond,1
145.0,132.9,Falcarius,-110.100243,38.909088,mudstone,spring,1
125.0,93.5,Sauropelta,-108.516899,45.485699,claystone,terrestrial,0
125.0,109.0,Deinonychus,-107.895401,44.5089,claystone,terrestrial,1
109.0,93.5,Sauropelta,-108.014999,44.542801,claystone,terrestrial,0
125.0,109.0,Deinonychus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Sauropelta,-108.079597,45.438999,claystone,terrestrial,0
109.0,93.5,Sauropelta,-108.079597,45.4244,claystone,terrestrial,0
109.0,93.5,Deinonychus,-108.182602,45.4244,claystone,terrestrial,1
109.0,93.5,Sauropelta,-108.182602,45.4244,claystone,terrestrial,0
109.0,93.5,Microvenator,-109.685501,46.337502,claystone,terrestrial,1
113.0,100.5,Sauropelta,-108.709999,45.124199,claystone,terrestrial,0
113.0,100.5,Deinonychus,-108.811302,45.197399,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.750099,45.3559,claystone,terrestrial,1
113.0,100.5,Deinonychus,-107.572601,43.219398,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811798,45.3559,claystone,terrestrial,1
113.0,100.5,Sauropelta,-108.811798,45.3559,claystone,terrestrial,0
113.0,100.5,Deinonychus,-108.811302,45.341202,claystone,terrestrial,1
109.0,93.5,Sauropelta,-108.237701,44.6875,claystone,terrestrial,0
109.0,93.5,Deinonychus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Sauropelta,-108.322403,44.978199,claystone,terrestrial,0
109.0,93.5,Sauropelta,-108.322403,44.978199,claystone,terrestrial,0
113.0,100.5,Sauropelta,-108.322403,44.978199,claystone,terrestrial,0
109.0,93.5,Deinonychus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Acrocanthosaurus,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Microvenator,-108.322403,44.978199,claystone,terrestrial,1
109.0,93.5,Sauropelta,-108.322403,44.978199,claystone,terrestrial,0
109.0,93.5,Sauropelta,-108.322403,44.978199,claystone,terrestrial,0
109.0,93.5,Sauropelta,-108.322403,44.978199,sandstone,channel,0
109.0,93.5,Sauropelta,-108.322403,44.978199,sandstone,channel,0
109.0,93.5,Sauropelta,-108.100197,45.453602,sandstone,channel,0
113.0,100.5,Sauropelta,-108.162003,45.438999,sandstone,channel,0
113.0,100.5,Deinonychus,-108.2649,45.380501,claystone,lacustrine,1
113.0,100.5,Sauropelta,-108.2855,45.380501,not reported,terrestrial,0
113.0,100.5,Sauropelta,-108.038498,45.409698,not reported,terrestrial,0
113.0,100.5,Sauropelta,-108.322403,44.978199,sandstone,channel,0
113.0,100.5,Sauropelta,-108.322403,44.978199,claystone,lacustrine,0
113.0,100.5,Sauropelta,-108.100197,45.351299,claystone,terrestrial,0
113.0,100.5,Deinonychus,-108.100197,45.351299,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.283699,claystone,terrestrial,1
125.0,100.5,Deinonychus,-108.141403,45.438999,claystone,lacustrine,1
125.0,100.5,Deinonychus,-108.162003,45.438999,claystone,lacustrine,1
125.0,100.5,Sauropelta,-108.2649,45.365898,not reported,terrestrial,0
113.0,100.5,Sauropelta,-108.162003,45.438999,sandstone,channel,0
109.0,93.5,Deinonychus,-108.141403,45.438999,claystone,lacustrine,1
113.0,100.5,Deinonychus,-108.811302,45.2262,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.2262,claystone,terrestrial,1
113.0,100.5,Deinonychus,-108.811302,45.2262,claystone,fluvial-lacustrine,1
125.0,100.5,Sauropelta,-108.120796,45.468201,not reported,terrestrial,0
125.0,100.5,Sauropelta,-108.120796,45.468201,not reported,terrestrial,0
83.5,70.6,Hesperornis,-110.550003,48.966702,not reported,terrestrial,1
83.5,70.6,Saurornitholestes,-109.099998,46.099998,mudstone,channel lag,1
83.5,70.6,Troodon,-109.099998,46.099998,mudstone,channel lag,1
83.5,70.6,Troodon,-109.66333,46.400002,mudstone,crevasse splay,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Grallator,-72.765831,41.340557,sandstone,fluvial-lacustrine,1
201.3,199.3,Eubrontes,-72.765831,41.340557,shale,fluvial-lacustrine,1
112.03,109.0,Eubrontes,-98.616669,31.851667,limestone,terrestrial,1
83.5,70.6,Saurornitholestes,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,Troodon,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,Richardoestesia,-109.099998,46.099998,mudstone,terrestrial,1
83.5,70.6,Dromaeosaurus,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,Saurornitholestes,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,Richardoestesia,-109.269997,46.419998,sandstone,terrestrial,1
83.5,70.6,Dromaeosaurus,-109.833611,46.435555,sandstone,terrestrial,1
122.46,112.03,Acrocanthosaurus,-97.784447,32.747501,sandstone,channel,1
109.0,93.5,Dromaeosaurus,-153.247498,69.146942,not reported,terrestrial,1
70.6,66.0,Dromaeosaurus,-151.51944,69.832222,siltstone,delta plain,1
70.6,66.0,Nanuqsaurus,-151.51944,69.832222,siltstone,delta plain,1
70.6,66.0,Dromaeosaurus,-151.578232,70.071365,sandstone,crevasse splay,1
70.6,66.0,Troodon,-151.578232,70.071365,sandstone,crevasse splay,1
70.6,66.0,Saurornitholestes,-151.800003,69.599998,siltstone,terrestrial,1
70.6,66.0,Troodon,-151.800003,69.599998,siltstone,wet floodplain,1
70.6,66.0,Dromaeosaurus,-151.536957,70.090096,siltstone,wet floodplain,1
70.6,66.0,Troodon,-151.536957,70.090096,siltstone,wet floodplain,1
199.3,182.7,Scutellosaurus,-111.083298,35.75,siltstone,terrestrial,0
199.3,182.7,Dilophosaurus,-111.167,35.666698,sandstone,channel,1
201.3,196.5,Dilophosauripus,-111.316704,36.099998,shale,terrestrial,1
199.3,182.7,Scutellosaurus,-111.066704,35.733299,sandstone,channel,0
199.3,182.7,Kayentavenator,-111.066704,35.733299,sandstone,channel,1
237.0,201.3,Coelophysis,-101.133301,33.5,not reported,terrestrial,1
83.5,66.0,Anodontosaurus,-113.005402,51.790298,not reported,terrestrial,0
190.8,174.1,Eubrontes,-112.745499,36.867802,sandstone,dune,1
93.5,89.3,Nothronychus,-108.849998,35.066666,claystone,wet floodplain,1
83.5,66.0,Troodon,-112.989502,49.9175,claystone,dry floodplain,1
70.6,66.0,Edmontonia,-112.985298,49.912998,claystone,fluvial-deltaic,0
83.5,66.0,Edmontonia,-150.005554,62.500557,claystone,marine,0
208.5,199.3,Syntarsus,-111.302223,35.931389,siltstone,interdune,1
112.03,109.0,Eubrontes,-99.115829,29.59639,lime mudstone,peritidal,1
201.3,196.5,Eubrontes,-113.356201,37.018902,sandstone,floodplain,1
201.3,196.5,Grallator,-113.356201,37.018902,sandstone,floodplain,1
228.0,208.5,Grallator,-103.639397,34.976601,limestone,lacustrine,1
201.3,174.1,Grallator,-115.529999,35.429199,sandstone,dune,1
201.3,174.1,Anchisauripus,-115.529999,35.429199,sandstone,dune,1
139.8,132.9,Nedcolbertia,-109.567902,38.826199,claystone,lacustrine,1
105.3,99.6,Texasetes,-97.333336,32.933334,not reported,marginal marine,0
93.5,89.3,Suskityrannus,-108.849998,35.066666,not reported,delta plain,1
125.0,113.0,Aquatilavipes,-119.116669,54.008331,sandstone,fluvial-deltaic,1
109.0,105.3,Irenesauripus,-119.283333,54.033333,sandstone,fluvial-deltaic,1
113.0,100.5,Deinonychus,-108.811302,45.341301,mudstone,terrestrial,1
70.6,66.0,Dromiceiomimus,-112.911301,51.688202,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-112.865601,51.557201,not reported,terrestrial,1
70.6,66.0,Dromiceiomimus,-112.899498,51.9501,sandstone,terrestrial,1
70.6,66.0,Dromiceiomimus,-112.958298,51.935501,sandstone,terrestrial,1
70.6,66.0,Struthiomimus,-112.958298,51.746399,siliciclastic,terrestrial,1
83.6,72.1,Struthiomimus,-111.488899,50.7715,not reported,terrestrial,1
83.5,70.6,Rativates,-111.626389,50.8064,sandstone,channel,1
83.6,72.1,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,1
83.6,72.1,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,1
83.5,70.6,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,1
83.6,72.1,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,1
83.5,70.6,Struthiomimus,-111.800003,50.900002,not reported,terrestrial,1
83.6,72.1,Struthiomimus,-111.477203,50.720699,not reported,terrestrial,1
70.6,66.0,Ornithomimus,-112.865601,51.557201,not reported,terrestrial,1
83.5,70.6,Ornithomimus,-111.5924,50.786598,not reported,terrestrial,1
83.6,72.1,Daspletosaurus,-111.616669,50.688,not reported,terrestrial,1
83.6,72.1,Daspletosaurus,-111.620003,50.650002,not reported,terrestrial,1
83.6,72.1,Gorgosaurus,-111.620003,50.650002,not reported,terrestrial,1
83.6,72.1,Albertosaurus,-111.616669,50.688,not reported,terrestrial,1
112.03,109.0,Eubrontes,-97.81028,32.25111,wackestone,shallow subtidal,1
112.03,109.0,Eubrontes,-97.814163,32.255001,wackestone,shallow subtidal,1
112.03,109.0,Eubrontes,-97.814163,32.255001,lime mudstone,lagoonal,1
