max_ma,min_ma,genus,lng,lat,lithology1,environment,time_bins,Orn0Saur1
70.6,66.0,Baurutitan,-47.738335,-19.720278,sandstone,fluvial,Maastrichtian,1
83.5,66.0,Adamantisaurus,-51.283298,-21.5667,sandstone,fluvial,Campanian,1
83.5,70.6,Saurornitholestes,-109.099998,46.099998,mudstone,terrestrial,Campanian,1
83.5,70.6,Troodon,-109.099998,46.099998,mudstone,terrestrial,Campanian,1
83.5,70.6,Richardoestesia,-109.099998,46.099998,mudstone,terrestrial,Campanian,1
83.5,70.6,Dromaeosaurus,-109.269997,46.419998,sandstone,terrestrial,Campanian,1
83.5,70.6,Saurornitholestes,-109.269997,46.419998,sandstone,terrestrial,Campanian,1
83.5,70.6,Richardoestesia,-109.269997,46.419998,sandstone,terrestrial,Campanian,1
83.5,70.6,Dromaeosaurus,-109.833611,46.435555,sandstone,terrestrial,Campanian,1
72.1,66.0,Arcovenator,5.7914,43.458698,sandstone,terrestrial,Maastrichtian,1
122.46,112.03,Angaturama,-39.266666,-7.216667,mudstone,fluvial-lacustrine,Aptian,1
164.7,161.2,Piveteausaurus,-0.085142,49.29847,marl,marine,Oxfordian,1
122.46,112.03,Acrocanthosaurus,-97.784447,32.747501,sandstone,channel,Aptian,1
99.6,93.5,Deltadromeus,28.914782,28.43112,sandstone,marginal marine,Cenomanian,1
99.6,93.5,Carcharodontosaurus,28.914782,28.43112,sandstone,marginal marine,Cenomanian,1
99.6,93.5,Erectopus,28.914782,28.43112,sandstone,marginal marine,Cenomanian,1
99.6,93.5,Bahariasaurus,28.923843,28.420826,sandstone,terrestrial,Cenomanian,1
99.6,93.5,Deltadromeus,28.963158,28.431671,sandstone,terrestrial,Cenomanian,1
99.6,93.5,Erectopus,28.904488,28.360708,claystone,terrestrial,Cenomanian,1
99.6,93.5,Bahariasaurus,29.041817,28.47942,claystone,terrestrial,Cenomanian,1
99.6,93.5,Spinosaurus,28.902561,28.417294,not reported,terrestrial,Cenomanian,1
99.6,93.5,Deltadromeus,28.901007,28.426563,not reported,terrestrial,Cenomanian,1
99.6,93.5,Erectopus,28.910757,28.414059,not reported,terrestrial,Cenomanian,1
99.6,93.5,Spinosaurus,29.116669,28.33333,claystone,terrestrial,Cenomanian,1
99.6,93.5,Deltadromeus,28.924782,28.43112,claystone,terrestrial,Cenomanian,1
155.7,150.8,Europasaurus,10.4833,51.900002,mudstone,estuary,Kimmeridgian,1
109.0,93.5,Dromaeosaurus,-153.247498,69.146942,not reported,terrestrial,Albian,1
70.6,66.0,Dromaeosaurus,-151.51944,69.832222,siltstone,delta plain,Maastrichtian,1
70.6,66.0,Nanuqsaurus,-151.51944,69.832222,siltstone,delta plain,Maastrichtian,1
70.6,66.0,Dromaeosaurus,-151.578232,70.071365,sandstone,crevasse splay,Maastrichtian,1
70.6,66.0,Troodon,-151.578232,70.071365,sandstone,crevasse splay,Maastrichtian,1
70.6,66.0,Saurornitholestes,-151.800003,69.599998,siltstone,terrestrial,Maastrichtian,1
70.6,66.0,Troodon,-151.800003,69.599998,siltstone,wet floodplain,Maastrichtian,1
70.6,66.0,Dromaeosaurus,-151.536957,70.090096,siltstone,wet floodplain,Maastrichtian,1
70.6,66.0,Troodon,-151.536957,70.090096,siltstone,wet floodplain,Maastrichtian,1
199.3,182.7,Dilophosaurus,-111.167,35.666698,sandstone,channel,Sinemurian,1
201.3,196.5,Dilophosauripus,-111.316704,36.099998,shale,terrestrial,Sinemurian,1
199.3,182.7,Kayentavenator,-111.066704,35.733299,sandstone,channel,Sinemurian,1
199.3,182.7,Kotasaurus,79.845581,19.106924,claystone,coarse channel fill,Sinemurian,1
237.0,201.3,Coelophysis,-101.133301,33.5,not reported,terrestrial,Norian,1
145.0,132.9,Nqwebasaurus,25.250999,-33.384998,mudstone,terrestrial,Valanginian,1
201.3,199.3,Eshanosaurus,102.401901,24.173901,marl,terrestrial,Hettangian,1
167.7,164.7,Lapparentosaurus,47.12722,-16.5,sandstone,terrestrial,Bathonian,1
125.0,113.0,Venenosaurus,-109.470901,38.8293,limestone,lacustrine,Aptian,1
182.0,175.6,Patagosaurus,-69.183334,-43.412498,conglomerate,terrestrial,Toarcian,1
99.6,93.5,Nopcsaspondylus,-69.249001,-39.514999,not reported,terrestrial,Cenomanian,1
99.6,93.5,Giganotosaurus,-69.599998,-39.200001,not reported,terrestrial,Cenomanian,1
99.6,93.5,Giganotosaurus,-68.716667,-39.206501,not reported,terrestrial,Cenomanian,1
99.6,93.5,Choconsaurus,-68.780281,-39.256668,sandstone,terrestrial,Cenomanian,1
100.5,93.9,Limaysaurus,-68.796501,-39.311401,siltstone,fluvial,Cenomanian,1
99.6,93.5,Limaysaurus,-68.796501,-39.311401,not reported,terrestrial,Cenomanian,1
99.6,93.5,Limaysaurus,-68.716667,-39.380402,not reported,terrestrial,Cenomanian,1
99.6,93.5,Limaysaurus,-68.716667,-39.319599,not reported,terrestrial,Cenomanian,1
83.5,66.0,Gondwanatitan,-51.373055,-21.944166,mudstone,terrestrial,Campanian,1
83.5,66.0,Rocasaurus,-67.491791,-39.29097,sandstone,fluvial,Campanian,1
83.5,66.0,Rocasaurus,-67.491791,-39.29097,sandstone,fluvial,Campanian,1
208.5,201.3,Thecodontosaurus,-2.616667,51.469166,limestone,fissure fill,Rhaetian,1
83.5,70.6,Quaesitosaurus,103.524399,43.566002,marl,terrestrial,Campanian,1
83.5,70.6,Gallimimus,103.524399,43.566002,marl,terrestrial,Campanian,1
83.5,70.6,Avimimus,103.524399,43.566002,marl,terrestrial,Campanian,1
72.1,66.0,Tochisaurus,101.275002,43.491669,not reported,terrestrial,Maastrichtian,1
190.8,174.1,Eubrontes,-112.745499,36.867802,sandstone,dune,Toarcian,1
208.5,201.3,Eubrontes,12.56667,56.200001,coal,floodplain,Rhaetian,1
182.7,174.1,Gongxianosaurus,104.783302,28.35,mudstone,terrestrial,Toarcian,1
99.6,89.8,Argentinosaurus,-69.059998,-38.916672,not reported,fluvial,Cenomanian,1
157.3,145.0,Camarasaurus,-106.313911,35.317261,not reported,terrestrial,Tithonian,1
157.3,145.0,Camarasaurus,-106.313911,35.317261,not reported,terrestrial,Tithonian,1
157.3,145.0,Diplodocus,-106.943939,35.580383,sandstone,channel,Tithonian,1
99.6,93.5,Aegyptosaurus,28.924782,28.43112,sandstone,terrestrial,Cenomanian,1
99.6,93.5,Aegyptosaurus,28.923843,28.420826,sandstone,terrestrial,Cenomanian,1
99.6,93.5,Aegyptosaurus,28.914782,28.43112,sandstone,marginal marine,Cenomanian,1
99.6,93.5,Aegyptosaurus,28.92701,28.430998,sandstone,terrestrial,Cenomanian,1
109.0,99.6,Harpymimus,108.398613,45.845833,sandstone,lacustrine,Albian,1
72.1,66.0,Anserimimus,99.599998,43.540001,not reported,terrestrial,Maastrichtian,1
72.1,66.0,Zanabazar,99.599998,43.540001,not reported,terrestrial,Maastrichtian,1
228.0,208.5,Coloradisaurus,-68.216667,-29.733334,siliciclastic,fluvial-lacustrine,Norian,1
199.3,190.8,Mussaurus,-68.306702,-48.080399,siltstone,pond,Sinemurian,1
83.5,66.0,Neuquensaurus,-68.066673,-38.816669,sandstone,fluvial,Campanian,1
228.0,208.5,Riojasaurus,-67.933327,-29.783501,sandstone,fluvial-lacustrine,Norian,1
93.5,89.3,Nothronychus,-108.849998,35.066666,claystone,wet floodplain,Turonian,1
113.0,100.5,Dryptosaurus,-100.625374,31.40905,sandstone,terrestrial,Albian,1
83.5,66.0,Troodon,-112.989502,49.9175,claystone,dry floodplain,Campanian,1
208.5,199.3,Syntarsus,-111.302223,35.931389,siltstone,interdune,Rhaetian,1
70.6,66.0,Alamosaurus,-103.203888,29.396389,mudstone,lacustrine,Maastrichtian,1
70.6,66.0,Alamosaurus,-103.203888,29.396389,mudstone,fluvial,Maastrichtian,1
70.6,66.0,Alamosaurus,-103.203888,29.396389,mudstone,fluvial,Maastrichtian,1
70.6,66.0,Balaur,22.845142,45.603615,claystone,dry floodplain,Maastrichtian,1
112.03,109.0,Brontopodus,-99.115829,29.59639,lime mudstone,peritidal,Albian,1
112.03,109.0,Eubrontes,-99.115829,29.59639,lime mudstone,peritidal,Albian,1
112.03,109.0,Brontopodus,-99.263336,29.625,lime mudstone,marine,Albian,1
201.3,196.5,Eubrontes,-113.356201,37.018902,sandstone,floodplain,Sinemurian,1
201.3,196.5,Grallator,-113.356201,37.018902,sandstone,floodplain,Sinemurian,1
113.0,100.5,Grallator,-103.297897,36.574799,sandstone,marine,Albian,1
228.0,208.5,Grallator,-103.639397,34.976601,limestone,lacustrine,Norian,1
112.03,109.0,Brontopodus,-93.845276,34.065834,wackestone,coastal,Albian,1
112.03,109.0,Brontopodus,-99.000557,29.720833,wackestone,marginal marine,Albian,1
112.03,109.0,Brontopodus,-99.109444,30.0,lime mudstone,marginal marine,Albian,1
145.0,140.2,Nuthetes,-1.96667,50.599998,shale,marine,Berriasian,1
171.6,167.7,Duriavenator,-2.517778,50.961945,grainstone,marine,Bajocian,1
155.7,145.0,Brontosaurus,-105.224701,38.539501,sandstone,channel,Tithonian,1
112.03,109.0,Brontopodus,-98.500275,30.101944,lime mudstone,marine,Albian,1
112.03,109.0,Brontopodus,-98.299721,30.301666,lime mudstone,marine,Albian,1
112.03,109.0,Brontopodus,-97.671387,30.645279,lime mudstone,peritidal,Albian,1
139.8,132.9,Nedcolbertia,-109.567902,38.826199,claystone,lacustrine,Valanginian,1
93.5,89.3,Suskityrannus,-108.849998,35.066666,not reported,delta plain,Turonian,1
125.0,113.0,Aquatilavipes,-119.116669,54.008331,sandstone,fluvial-deltaic,Aptian,1
109.0,105.3,Ornithomimipus,-119.283333,54.033333,sandstone,fluvial-deltaic,Albian,1
109.0,105.3,Irenesauripus,-119.283333,54.033333,sandstone,fluvial-deltaic,Albian,1
113.0,100.5,Deinonychus,-108.811302,45.341301,mudstone,terrestrial,Albian,1
122.46,112.03,Brontopodus,-98.756111,31.9375,sandstone,coastal,Aptian,1
70.6,66.0,Dromiceiomimus,-112.911301,51.688202,not reported,terrestrial,Maastrichtian,1
70.6,66.0,Ornithomimus,-112.865601,51.557201,not reported,terrestrial,Maastrichtian,1
70.6,66.0,Dromiceiomimus,-112.899498,51.9501,sandstone,terrestrial,Maastrichtian,1
70.6,66.0,Dromiceiomimus,-112.958298,51.935501,sandstone,terrestrial,Maastrichtian,1
70.6,66.0,Struthiomimus,-112.958298,51.746399,siliciclastic,terrestrial,Maastrichtian,1
83.6,72.1,Struthiomimus,-111.488899,50.7715,not reported,terrestrial,Campanian,1
83.5,70.6,Rativates,-111.626389,50.8064,sandstone,channel,Campanian,1
83.6,72.1,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,Campanian,1
83.6,72.1,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,Campanian,1
83.5,70.6,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,Campanian,1
83.6,72.1,Struthiomimus,-111.620003,50.599998,not reported,terrestrial,Campanian,1
83.5,70.6,Struthiomimus,-111.800003,50.900002,not reported,terrestrial,Campanian,1
83.6,72.1,Struthiomimus,-111.477203,50.720699,not reported,terrestrial,Campanian,1
70.6,66.0,Ornithomimus,-112.865601,51.557201,not reported,terrestrial,Maastrichtian,1
83.5,70.6,Ornithomimus,-111.5924,50.786598,not reported,terrestrial,Campanian,1
83.6,72.1,Daspletosaurus,-111.616669,50.688,not reported,terrestrial,Campanian,1
83.6,72.1,Daspletosaurus,-111.620003,50.650002,not reported,terrestrial,Campanian,1
83.6,72.1,Gorgosaurus,-111.620003,50.650002,not reported,terrestrial,Campanian,1
83.6,72.1,Albertosaurus,-111.616669,50.688,not reported,terrestrial,Campanian,1
237.0,201.3,Grallator,-76.803864,40.158424,sandstone,terrestrial,Norian,1
237.0,201.3,Eubrontes,-76.803864,40.158424,sandstone,terrestrial,Norian,1
228.0,208.5,Coelophysis,-106.339478,36.205296,not reported,terrestrial,Norian,1
228.0,208.5,Coelophysis,-106.339478,36.205296,not reported,terrestrial,Norian,1
228.0,208.5,Coelophysis,-106.339478,36.205296,not reported,terrestrial,Norian,1
168.3,166.1,Cetiosaurus,-1.28339,51.875183,claystone,marine,Bathonian,1
168.3,166.1,Cetiosaurus,-0.948115,52.185398,not reported,marine,Bathonian,1
171.6,168.4,Magnosaurus,-2.521111,50.97139,not reported,marine,Bajocian,1
112.03,109.0,Eubrontes,-97.81028,32.25111,wackestone,shallow subtidal,Albian,1
112.03,109.0,Eubrontes,-97.814163,32.255001,wackestone,shallow subtidal,Albian,1
112.03,109.0,Brontopodus,-97.814163,32.255001,wackestone,shallow subtidal,Albian,1
112.03,109.0,Eubrontes,-97.814163,32.255001,lime mudstone,lagoonal,Albian,1
112.03,109.0,Eubrontes,-97.814163,32.255001,wackestone,shallow subtidal,Albian,1
170.3,168.3,Megalosaurus,-0.943333,52.24361,not reported,marine,Bajocian,1
112.03,109.0,Eubrontes,-97.830544,32.237305,limestone,lagoonal,Albian,1
170.3,168.3,Megalosaurus,-2.240278,51.733891,not reported,marine,Bajocian,1
112.03,109.0,Megalosauropus,-97.814163,32.255001,limestone,lagoonal,Albian,1
167.7,164.7,Megalosaurus,-1.58,51.908611,limestone,marine,Bathonian,1
167.7,164.7,Megalosaurus,-1.904167,52.009724,not reported,marine,Bathonian,1
167.7,164.7,Megalosaurus,-1.455278,51.918331,not reported,marine,Bathonian,1
164.7,161.2,Eustreptospondylus,-1.287778,51.782223,claystone,marine,Oxfordian,1
161.2,155.7,Metriacanthosaurus,-2.4267,50.637501,claystone,marine,Oxfordian,1
155.7,150.8,Amanzia,7.377222,47.288612,marl,lacustrine,Kimmeridgian,1
145.0,132.9,Becklespinax,0.487778,50.913891,claystone,marine,Valanginian,1
170.3,168.3,Megalosaurus,-1.627778,51.914444,not reported,marine,Bajocian,1
170.3,168.3,Megalosaurus,-1.703889,51.945278,not reported,marine,Bajocian,1
112.03,109.0,Irenesauripus,-97.625,33.125832,sandstone,terrestrial,Albian,1
152.1,139.8,Irenesauripus,-114.824997,49.708332,shale,terrestrial,Tithonian,1
168.3,166.1,Cetiosaurus,-1.830278,51.758057,not reported,marine,Bathonian,1
125.0,100.5,Irenesauripus,-122.644447,55.933056,not reported,terrestrial,Albian,1
164.7,161.2,Megalosaurus,0.0,49.333,claystone,marine,Oxfordian,1
99.6,93.5,Columbosauripus,-121.199997,55.733334,siltstone,terrestrial,Cenomanian,1
140.2,136.4,Megalosaurus,0.556111,50.884998,not reported,lacustrine,Valanginian,1
145.0,139.8,Duriatitan,-0.846389,51.801109,not reported,terrestrial,Berriasian,1
113.0,100.5,Ornithomimipus,-103.297897,36.574799,sandstone,marine,Albian,1
113.0,100.5,Magnoavipes,-103.297897,36.574799,sandstone,marine,Albian,1
157.3,145.0,Duriatitan,0.255556,52.395832,not reported,terrestrial,Tithonian,1
113.0,100.5,Jindongornipes,128.147095,34.899399,carbonate,lacustrine,Albian,1
113.0,100.5,Jindongornipes,128.453094,34.992802,mudstone,lacustrine,Albian,1
113.0,100.5,Uhangrichnus,128.403305,34.9911,mudstone,lacustrine,Albian,1
237.0,228.0,Herrerasaurus,-68.699997,-29.216669,not reported,terrestrial,Carnian,1
237.0,228.0,Herrerasaurus,-68.699997,-29.216669,not reported,terrestrial,Carnian,1
237.0,228.0,Herrerasaurus,-68.699997,-29.216669,not reported,terrestrial,Carnian,1
237.0,228.0,Herrerasaurus,-68.699997,-29.216669,not reported,terrestrial,Carnian,1
237.0,228.0,Herrerasaurus,-68.699997,-29.216669,not reported,terrestrial,Carnian,1
237.0,228.0,Herrerasaurus,-68.699997,-29.216669,not reported,terrestrial,Carnian,1
157.3,152.1,Parabrontopodus,-69.256218,-23.747919,sandstone,fluvial,Kimmeridgian,1
157.3,145.0,Camarasaurus,-105.908501,42.152802,not reported,lacustrine,Tithonian,1
157.3,145.0,Camarasaurus,-105.908501,42.152802,not reported,lacustrine,Tithonian,1
157.3,145.0,Brontosaurus,-105.908501,42.152802,not reported,lacustrine,Tithonian,1
201.3,199.3,Grallator,102.296112,24.463888,not reported,terrestrial,Hettangian,1
145.0,139.8,Grallator,118.164169,40.916111,sandstone,floodplain,Berriasian,1
201.3,199.3,Kayentapus,102.296112,24.463888,not reported,terrestrial,Hettangian,1
201.3,199.3,Eubrontes,102.296112,24.463888,not reported,terrestrial,Hettangian,1
201.3,199.3,Eubrontes,102.296112,24.463888,not reported,terrestrial,Hettangian,1
201.3,199.3,Eubrontes,102.296112,24.463888,not reported,terrestrial,Hettangian,1
112.03,109.0,Cedarosaurus,-97.599998,33.060001,sandstone,crevasse splay,Albian,1
122.46,112.03,Sauroposeidon,-97.947533,32.280102,sandstone,coarse channel fill,Aptian,1
70.6,66.0,Ornithomimus,-104.072433,43.128304,not reported,terrestrial,Maastrichtian,1
70.6,66.0,Ornithomimus,-104.577103,43.139767,not reported,terrestrial,Maastrichtian,1
157.3,145.0,Allosaurus,-105.940292,40.092209,not reported,pond,Tithonian,1
157.3,145.0,Apatosaurus,-105.908501,42.152802,not reported,lacustrine,Tithonian,1
70.6,66.0,Tyrannosaurus,-104.072433,43.128304,not reported,terrestrial,Maastrichtian,1
113.0,100.5,Irenesauripus,-119.26667,54.033333,sandstone,floodplain,Albian,1
113.0,100.5,Columbosauripus,-119.26667,54.033333,sandstone,floodplain,Albian,1
113.0,100.5,Gypsichnites,-119.26667,54.033333,sandstone,floodplain,Albian,1
130.0,122.46,Sinornithosaurus,120.8722,41.601398,shale,lacustrine,Barremian,1
130.0,122.46,Confuciusornis,120.8722,41.601398,shale,lacustrine,Barremian,1
105.3,93.5,Spinosaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
105.3,93.5,Spinosaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
105.3,93.5,Spinosaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
105.3,93.5,Carcharodontosaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
105.3,93.5,Spinosaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
105.3,93.5,Rebbachisaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
105.3,93.5,Rebbachisaurus,-3.9833,30.9,sandstone,fluvial-lacustrine,Cenomanian,1
155.7,145.0,Ceratosaurus,-102.824997,36.897499,claystone,wet floodplain,Tithonian,1
237.0,228.0,Herrerasaurus,-67.916664,-30.083332,not reported,terrestrial,Carnian,1
83.6,66.0,Aeolosaurus,-68.622223,-45.597778,sandstone,floodplain,Campanian,1
157.3,145.0,Parabrontopodus,-103.676201,37.5322,lime mudstone,coastal,Tithonian,1
164.7,157.3,Megalosauripus,-102.966667,36.966667,sandstone,terrestrial,Oxfordian,1
155.7,145.0,Brachiosaurus,-102.824997,36.897499,claystone,wet floodplain,Tithonian,1
99.6,93.5,Macroelongatoolithus,-110.935402,39.184601,shale,terrestrial,Cenomanian,1
86.3,72.1,Faveoloolithus,127.175827,34.69236,sandstone,fluvial,Campanian,1
83.6,72.1,Faveoloolithus,127.184471,34.694408,sandstone,fluvial,Campanian,1
83.6,72.1,Faveoloolithus,127.189262,34.70092,sandstone,fluvial,Campanian,1
201.3,190.8,Grallator,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Eubrontes,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Grallator,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Grallator,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Grallator,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Otozoum,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Eubrontes,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Eubrontes,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Eubrontes,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,190.8,Eubrontes,-72.514664,42.606197,sandstone,terrestrial,Sinemurian,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Kayentapus,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Grallator,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Kayentapus,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Sauropus,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,199.3,Eubrontes,-72.530952,42.606773,siltstone,fluvial-lacustrine,Hettangian,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Eubrontes,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Eubrontes,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Sauropus,-72.535553,42.609165,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Anticheiropus,-72.550308,42.517487,sandstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Otozoum,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Eubrontes,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Grallator,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Eubrontes,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
201.3,190.8,Kayentapus,-72.559174,42.28056,mudstone,fluvial-lacustrine,Sinemurian,1
